SITE,LATITUDE,LONGITUDE,MPAGroup,site_designation,site_status,MLPA_REGN,YEAR_MPA,year,upctrans,upc_COVERAGLSTR,upc_COVERANEM,upc_COVERBARNAC,upc_COVERBARROC,upc_COVERBARSAN,upc_COVERBRANCH,upc_COVERBROWN,upc_COVERBRYO,upc_COVERBUSHY,upc_COVERCLAM,upc_COVERCOMTUN,upc_COVERCORCAL,upc_COVERCRUCOR,upc_COVERCUCSPP,upc_COVERCUPCOR,upc_COVERDEADHOLD,upc_COVERDESSPP,upc_COVERDIACAL,upc_COVERDICTYOTALES,upc_COVERDIOCHA,upc_COVEREGRMEN,upc_COVERENCRED,upc_COVERERECOR,upc_COVERGORGAD,upc_COVERGREEN,upc_COVERHYDROID,upc_COVERLACY,upc_COVERLAMHOLD,upc_COVERLEAFY,upc_COVERMACPYRHF,upc_COVERMUD,upc_COVEROCTOCORAL,upc_COVERPHRCAL,upc_COVERSALTRI,upc_COVERSCUM,upc_COVERSHELL,upc_COVERSOLTUN,upc_COVERSPONGE,upc_COVERSTEOSM,upc_COVERTHYSQU,upc_COVERTUBEMAT,upc_COVERTUBEWORM,upc_COVERTURF,upc_RELIEFFLATREL,upc_RELIEFHIREL,upc_RELIEFMODREL,upc_RELIEFSLTREL,upc_SUBSTRATEBEDRK,upc_SUBSTRATEBOULD,upc_SUBSTRATECOB,upc_SUBSTRATESAND,upc_SUPERLAYERUNDBRIT,upc_SUPERLAYERUNDDET,upc_SUPERLAYERUNDLAMFAR,upc_SUPERLAYERUNDPAC,upc_COVERSCSB99RED,upc_COVERSARHOR
SCI_LITTLE_SCORPION_E,34.0434,-119.5357,Scorpion SMR,reference,reference,SCSR,0,2009,6,0,0,0,7,1,2,1,9,1,0,2,6,19,1,3,0,0,5,0,1,0,7,0,1,0,1,1,0,0,0,0,1,0,0,0,16,0,1,0,1,0,5,7,2,36,16,46,69,12,12,7,0,0,0,0,0,0
SCI_LITTLE_SCORPION_W,34.0442,-119.5425,Scorpion SMR,reference,reference,SCSR,0,2007,6,0,1,1,1,12,1,0,6,2,0,1,4,21,0,1,0,0,0,0,0,0,11,0,0,3,0,4,0,0,0,0,0,0,0,2,4,0,0,0,0,3,10,11,11,27,32,31,70,11,6,13,0,0,0,0,0,0
SCI_LITTLE_SCORPION_W,34.0442,-119.5425,Scorpion SMR,reference,reference,SCSR,0,2009,6,0,1,0,7,2,1,0,5,2,0,1,4,29,2,2,0,0,2,0,0,0,7,0,1,0,2,1,0,0,0,0,1,0,1,2,8,0,1,0,0,0,12,9,0,27,23,49,75,11,12,3,0,0,0,0,0,0
SCI_PAINTED_CAVE_CEN,34.0729,-119.871,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2004,4,0,2,0,3,6,6,0,3,10,0,2,3,14,0,2,0,0,3,0,0,0,0,1,0,1,1,3,2,36,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,15,75,56,18,11,15,0,0,0,4,0,0
SCI_PAINTED_CAVE_CEN,34.0729,-119.871,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2005,4,0,2,0,3,9,15,0,2,7,0,0,1,15,3,2,0,0,0,0,7,0,3,1,0,0,0,1,4,8,1,0,0,7,1,0,1,0,3,0,0,0,2,1,0,21,9,70,54,21,11,14,0,1,0,1,0,0
SCI_PAINTED_CAVE_CEN,34.0729,-119.871,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2006,4,0,3,0,0,0,14,0,19,0,0,2,1,6,8,3,0,2,6,0,7,0,3,3,0,0,2,1,1,4,2,0,0,0,0,0,1,0,7,0,0,0,3,0,0,28,39,33,78,1,20,1,0,0,0,0,0,0
SCI_PAINTED_CAVE_CEN,34.0729,-119.871,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2007,4,0,3,1,1,0,7,0,11,2,0,2,1,10,3,2,0,0,1,2,13,0,1,3,0,0,0,2,3,6,1,0,0,7,0,0,15,0,3,0,3,0,2,0,0,5,23,72,76,3,6,16,0,0,0,1,0,0
SCI_PAINTED_CAVE_CEN,34.0729,-119.871,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2008,4,3,1,0,3,3,31,0,6,0,0,8,1,11,3,3,0,0,3,0,4,0,3,0,0,0,0,2,3,5,2,0,0,0,0,0,3,0,0,0,0,0,1,2,0,27,34,39,78,6,12,5,0,0,1,0,0,0
SCI_PAINTED_CAVE_CEN,34.0729,-119.871,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2009,4,0,0,0,7,2,14,3,4,2,0,6,1,7,5,3,2,1,2,0,3,0,6,0,0,0,0,0,2,14,3,0,0,0,0,1,3,0,4,0,0,0,1,6,0,19,25,56,73,13,12,2,0,0,0,0,0,0
SCI_PAINTED_CAVE_CEN,34.0729,-119.871,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2010,4,0,0,3,7,3,9,0,11,6,0,3,3,31,7,3,1,0,0,0,2,0,2,0,0,0,0,0,1,2,1,0,0,0,1,0,4,0,0,0,0,0,2,0,0,8,11,82,55,36,8,1,0,0,0,1,0,0
SCI_PAINTED_CAVE_CEN,34.0729,-119.871,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2011,4,0,2,7,10,1,5,0,3,0,0,2,12,28,0,3,2,0,0,0,0,0,11,0,0,0,3,1,3,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,9,42,16,33,63,19,17,1,0,0,3,16,0,0
SCI_PAINTED_CAVE_CEN,34.0729,-119.871,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2012,4,1,7,8,7,2,7,0,1,0,0,0,11,12,7,6,0,0,1,6,3,0,3,2,0,0,0,2,2,4,0,0,0,0,0,0,9,1,0,0,0,0,0,2,18,27,22,34,54,17,25,4,1,0,0,7,0,0
SCI_PAINTED_CAVE_CEN,34.0729,-119.871,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2014,4,1,2,7,13,5,6,1,1,2,0,0,1,33,1,4,0,0,0,0,1,0,1,3,0,1,0,2,3,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,18,23,11,48,63,8,16,13,2,0,0,14,0,0
SCI_PAINTED_CAVE_CEN,34.0729,-119.871,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2015,4,0,1,2,11,6,3,0,4,0,0,0,2,33,3,8,0,0,0,0,0,0,6,0,0,0,0,3,2,2,0,0,0,0,0,0,13,0,0,0,2,0,2,1,3,0,26,71,45,33,23,0,0,0,0,22,0,0
SCI_PAINTED_CAVE_CEN,34.0729,-119.871,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2017,4,0,0,3,6,0,7,0,1,0,0,0,2,40,1,5,3,0,1,0,2,0,3,1,0,0,0,0,6,2,0,0,0,2,0,0,5,0,0,0,0,0,3,0,3,12,23,63,69,20,11,1,0,0,2,28,0,0
SCI_PAINTED_CAVE_CEN,34.0729,-119.871,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2018,4,0,1,0,7,5,1,0,7,2,0,2,2,43,0,4,0,0,5,0,0,0,4,0,0,1,2,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,13,7,11,69,54,19,21,6,1,0,0,20,0,0
SCI_PAINTED_CAVE_CEN,34.0729,-119.871,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2019,4,0,2,2,3,6,3,1,2,2,0,0,3,33,7,4,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,19,20,23,37,63,15,16,7,2,0,0,8,0,0
SCI_PAINTED_CAVE_CEN,34.0729,-119.871,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2020,4,0,0,1,4,1,3,1,9,0,0,1,0,55,1,3,0,0,1,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,5,14,26,55,60,14,23,3,3,0,0,14,0,0
SCI_PAINTED_CAVE_CEN,34.0729,-119.871,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2021,4,0,0,2,14,1,0,0,5,1,0,0,2,52,1,3,0,0,0,1,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,1,1,7,2,19,73,34,38,21,7,1,0,1,16,0,0
SCI_PAINTED_CAVE_E,34.0719,-119.8576,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2004,4,3,5,3,0,1,16,0,10,1,0,3,4,7,2,3,0,0,4,0,0,0,1,3,0,1,3,1,3,22,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,14,21,65,76,20,0,3,0,0,0,0,0,0
SCI_PAINTED_CAVE_E,34.0719,-119.8576,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2005,4,0,3,0,3,3,24,1,6,6,0,2,5,13,3,1,0,0,2,0,0,0,2,4,0,0,3,0,2,7,0,0,0,0,0,0,2,0,3,0,0,2,1,2,0,44,7,49,70,28,0,3,0,0,0,3,0,0
SCI_PAINTED_CAVE_E,34.0719,-119.8576,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2006,4,1,6,1,0,0,19,0,14,0,0,0,9,4,11,7,0,0,7,0,1,0,2,2,0,0,5,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,2,0,0,32,30,38,98,0,1,1,0,0,0,0,0,0
SCI_PAINTED_CAVE_E,34.0719,-119.8576,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2007,4,3,12,7,0,0,17,0,5,1,0,2,6,8,1,0,0,0,2,0,0,0,0,4,0,0,1,0,1,7,0,0,0,0,0,0,3,1,9,0,1,1,3,3,0,65,28,8,98,1,0,1,0,0,0,3,0,0
SCI_PAINTED_CAVE_E,34.0719,-119.8576,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2008,4,0,11,0,0,0,15,1,11,1,0,1,3,12,4,3,1,0,1,0,2,0,3,5,0,0,3,3,4,5,1,0,0,0,0,0,8,0,1,0,2,0,2,0,0,10,32,58,98,2,1,0,0,0,3,0,0,0
SCI_PAINTED_CAVE_E,34.0719,-119.8576,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2009,4,3,2,0,1,0,20,0,8,2,0,9,6,6,3,3,1,0,6,0,1,0,5,4,0,0,1,1,3,4,0,0,0,0,1,4,1,0,2,0,0,0,0,2,0,31,28,42,95,3,3,0,0,0,0,0,0,0
SCI_PAINTED_CAVE_E,34.0719,-119.8576,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2010,4,3,7,0,1,0,30,0,10,0,0,8,8,4,6,3,0,0,1,0,1,0,1,3,0,0,3,1,3,1,0,0,0,0,0,3,3,0,2,0,0,0,0,1,0,48,18,34,93,7,0,0,0,0,0,1,0,0
SCI_PAINTED_CAVE_E,34.0719,-119.8576,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2011,4,0,7,1,0,1,26,2,12,1,0,0,5,8,0,8,2,0,4,0,0,0,3,3,0,0,2,1,3,3,0,0,0,0,0,0,5,0,2,0,0,0,0,1,0,42,27,30,84,16,0,0,0,1,0,0,0,0
SCI_PAINTED_CAVE_E,34.0719,-119.8576,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2012,4,7,11,6,0,0,7,0,2,2,0,0,10,19,2,3,1,0,3,0,0,0,2,2,0,1,3,2,4,0,0,0,2,0,0,0,4,0,4,0,1,0,3,1,0,25,30,45,98,2,0,0,0,0,0,4,0,0
SCI_PAINTED_CAVE_E,34.0719,-119.8576,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2014,4,1,6,8,7,0,9,0,0,1,0,0,7,24,3,6,1,0,0,0,0,0,0,7,0,1,2,2,3,3,0,0,0,0,0,0,9,0,1,0,0,0,2,0,0,41,14,45,92,6,2,1,0,0,0,28,0,0
SCI_PAINTED_CAVE_E,34.0719,-119.8576,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2015,4,0,11,0,3,2,10,0,1,0,0,0,12,34,1,5,0,0,0,0,0,0,1,5,0,1,0,3,3,2,0,0,0,0,0,0,6,0,1,0,1,0,0,1,0,14,31,55,84,12,3,0,0,0,1,15,0,0
SCI_PAINTED_CAVE_E,34.0719,-119.8576,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2017,4,0,5,7,0,0,5,0,8,1,0,4,6,24,1,9,1,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,36,58,94,6,0,0,0,0,0,25,0,0
SCI_PAINTED_CAVE_E,34.0719,-119.8576,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2018,4,0,3,0,1,0,9,1,7,0,0,0,11,27,0,3,0,0,2,0,1,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,1,0,14,36,50,98,2,0,0,0,0,0,22,0,0
SCI_PAINTED_CAVE_E,34.0719,-119.8576,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2019,4,0,3,2,0,0,14,2,4,1,0,2,8,21,6,3,0,0,2,0,1,0,1,2,0,0,1,0,4,0,0,0,0,0,0,1,4,0,0,0,2,0,0,2,0,23,24,53,95,5,0,0,1,1,0,7,0,0
SCI_PAINTED_CAVE_E,34.0719,-119.8576,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2020,4,0,4,3,0,0,8,0,13,0,0,2,12,19,0,1,1,0,3,0,0,0,1,1,0,1,0,0,7,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,46,27,28,93,7,1,0,0,0,0,15,0,0
SCI_PAINTED_CAVE_E,34.0719,-119.8576,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2021,4,0,5,1,4,0,4,0,9,0,0,0,4,27,1,3,0,0,6,0,0,0,4,1,0,1,0,1,0,1,0,0,1,0,0,0,3,0,5,0,1,0,2,0,0,14,48,37,89,10,1,0,3,0,0,18,0,0
SCI_PAINTED_CAVE_W,34.0745,-119.8821,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2004,4,0,2,0,1,2,6,0,14,2,0,0,5,11,1,3,0,0,4,0,0,0,1,2,0,2,0,1,2,35,1,0,0,0,0,0,2,0,2,0,0,0,1,0,10,4,27,60,66,15,12,7,0,0,0,4,0,0
SCI_PAINTED_CAVE_W,34.0745,-119.8821,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2005,4,1,0,1,4,9,15,0,8,2,0,1,4,30,2,3,0,0,0,1,2,0,1,0,0,2,5,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,25,17,58,63,25,4,9,0,2,0,1,0,0
SCI_PAINTED_CAVE_W,34.0745,-119.8821,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2006,4,0,0,0,1,5,9,0,14,0,0,0,4,22,5,9,0,0,0,1,8,0,4,0,0,0,0,7,0,3,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,23,20,57,70,8,10,12,0,0,0,0,0,0
SCI_PAINTED_CAVE_W,34.0745,-119.8821,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2007,4,0,1,2,0,3,17,1,12,0,0,5,3,19,2,3,0,0,0,0,4,0,1,1,0,0,0,0,5,3,2,0,0,0,0,1,9,0,0,0,1,0,2,2,7,24,34,35,87,7,4,2,0,0,1,4,0,0
SCI_PAINTED_CAVE_W,34.0745,-119.8821,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2008,4,0,0,0,1,0,18,0,13,0,0,0,1,19,0,8,0,0,0,0,7,0,4,3,0,0,0,0,3,2,1,0,0,0,0,4,6,0,0,0,0,1,3,0,0,51,13,37,88,4,4,4,0,0,3,0,0,0
SCI_PAINTED_CAVE_W,34.0745,-119.8821,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2009,4,1,1,0,2,1,12,2,7,3,0,1,5,19,3,5,0,0,2,0,9,0,5,1,0,1,1,0,3,4,0,0,0,0,0,4,4,0,2,1,1,0,2,2,0,31,24,45,83,8,1,8,0,2,0,0,0,0
SCI_PAINTED_CAVE_W,34.0745,-119.8821,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2010,4,0,2,5,1,2,6,0,4,3,0,1,8,26,7,6,0,0,2,0,8,0,4,1,0,1,0,1,0,2,1,0,0,0,0,0,7,0,0,0,0,0,1,3,0,43,20,37,74,18,7,1,1,2,1,2,0,0
SCI_PAINTED_CAVE_W,34.0745,-119.8821,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2011,4,0,2,2,1,2,1,0,3,5,0,0,10,40,0,6,1,0,0,0,4,0,10,1,0,0,1,1,0,0,0,0,0,0,0,0,5,0,1,0,3,0,1,0,0,36,17,48,69,17,13,2,0,0,0,5,0,0
SCI_PAINTED_CAVE_W,34.0745,-119.8821,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2012,4,0,2,10,2,2,3,2,4,2,0,0,13,43,0,3,0,0,0,0,1,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,7,0,1,0,1,1,0,0,1,4,16,79,43,26,28,3,0,0,0,7,0,0
SCI_PAINTED_CAVE_W,34.0745,-119.8821,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2014,4,0,0,9,9,8,1,0,1,1,0,0,12,34,1,6,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,2,12,0,1,0,0,0,0,0,0,31,16,53,68,11,9,12,0,1,0,13,0,0
SCI_PAINTED_CAVE_W,34.0745,-119.8821,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2015,4,0,0,6,1,1,1,0,1,1,0,0,4,54,3,14,0,0,0,0,0,0,4,1,0,1,0,1,0,0,0,0,1,0,0,0,6,0,0,0,1,0,0,0,0,11,35,54,63,32,5,1,0,0,0,8,0,0
SCI_PAINTED_CAVE_W,34.0745,-119.8821,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2017,4,0,0,4,1,2,3,0,5,1,0,0,5,51,2,7,0,0,3,0,1,0,1,2,0,0,0,0,1,3,0,0,1,0,0,0,3,0,1,0,0,0,1,0,1,29,17,53,83,11,4,2,0,0,0,23,0,0
SCI_PAINTED_CAVE_W,34.0745,-119.8821,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2018,4,0,0,3,3,1,0,0,1,1,0,0,6,48,0,12,0,0,1,0,1,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,7,0,0,0,3,0,0,2,0,12,32,57,81,15,4,0,0,0,0,15,0,0
SCI_PAINTED_CAVE_W,34.0745,-119.8821,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2019,4,0,0,0,3,1,2,1,8,1,0,0,4,33,2,8,0,0,1,1,1,0,6,14,0,0,1,0,1,0,0,0,0,0,0,0,10,0,0,0,3,0,1,0,0,23,43,34,76,21,2,2,0,1,0,7,0,0
SCI_PAINTED_CAVE_W,34.0745,-119.8821,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2020,4,0,1,2,0,5,1,0,5,0,0,0,3,59,0,7,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,33,20,47,63,23,8,6,1,0,0,20,0,0
SCI_PAINTED_CAVE_W,34.0745,-119.8821,Painted Cave SMCA,SMCA,MPA,SCSR,2003,2021,4,0,1,0,3,1,2,0,8,2,0,1,2,63,1,4,0,0,0,0,2,0,4,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,10,40,50,80,13,4,3,6,0,0,28,0,0
SCI_PELICAN_CEN,34.0307,-119.6967,Scorpion SMR,reference,reference,SCSR,0,2000,4,0,1,5,6,3,1,1,27,0,0,0,0,3,0,4,0,0,0,4,5,0,0,6,0,1,0,0,2,0,4,10,0,0,0,1,2,0,0,0,0,0,4,0,0,28,28,45,67,6,28,0,0,0,0,0,0,0
SCI_PELICAN_CEN,34.0307,-119.6967,Scorpion SMR,reference,reference,SCSR,0,2001,5,0,1,9,9,8,1,0,10,0,0,0,0,11,0,5,0,0,0,3,9,0,9,6,0,0,0,0,1,0,2,3,0,0,0,0,4,1,1,0,0,2,1,0,49,10,2,39,19,12,47,22,0,0,0,0,0,0
SCI_PELICAN_CEN,34.0307,-119.6967,Scorpion SMR,reference,reference,SCSR,0,2002,4,0,0,0,0,18,4,0,10,0,0,1,1,13,0,3,0,0,4,1,4,0,4,7,0,0,2,0,0,0,3,0,0,0,0,7,7,0,2,0,0,0,0,7,32,19,17,32,45,12,12,31,0,0,2,0,0,0
SCI_PELICAN_CEN,34.0307,-119.6967,Scorpion SMR,reference,reference,SCSR,0,2003,3,0,2,0,25,7,1,0,11,1,0,3,0,9,1,5,0,0,4,2,2,0,8,3,0,0,0,0,0,0,3,0,0,0,1,0,5,2,3,1,0,0,2,0,0,3,17,80,18,11,69,2,0,0,1,0,0,0
SCI_PELICAN_CEN,34.0307,-119.6967,Scorpion SMR,reference,reference,SCSR,0,2004,4,0,0,0,15,10,1,0,23,1,0,3,0,7,0,2,0,0,8,0,3,0,0,6,0,0,0,0,0,0,5,1,0,0,2,0,6,0,1,0,2,0,0,0,2,10,27,61,58,9,26,7,0,0,8,0,0,0
SCI_PELICAN_CEN,34.0307,-119.6967,Scorpion SMR,reference,reference,SCSR,0,2005,4,0,0,0,11,16,2,0,16,0,0,4,2,6,5,8,0,0,1,1,5,0,1,1,0,0,3,0,0,0,0,4,0,0,1,0,5,0,2,0,1,0,2,0,14,43,10,33,55,9,11,25,0,11,3,0,0,0
SCI_PELICAN_CEN,34.0307,-119.6967,Scorpion SMR,reference,reference,SCSR,0,2006,4,0,0,0,2,0,3,0,33,1,0,2,8,4,3,7,0,0,10,0,3,0,0,2,2,0,2,0,0,0,0,0,3,0,0,0,0,2,10,0,1,0,0,0,0,68,23,9,97,3,0,1,0,0,0,0,0,0
SCI_PELICAN_CEN,34.0307,-119.6967,Scorpion SMR,reference,reference,SCSR,0,2007,4,0,0,0,6,13,4,0,27,1,0,2,0,14,0,4,0,0,3,0,5,0,2,7,0,0,0,0,0,1,2,0,0,0,1,1,5,0,0,0,0,0,3,0,33,13,7,47,32,12,38,18,0,0,13,0,0,0
SCI_PELICAN_CEN,34.0307,-119.6967,Scorpion SMR,reference,reference,SCSR,0,2008,4,0,1,0,21,9,2,0,21,2,1,5,0,7,2,1,1,1,0,0,8,0,2,2,2,0,0,0,2,1,4,0,0,0,0,1,3,0,0,0,0,0,1,3,22,2,33,43,44,7,34,16,0,0,8,0,0,0
SCI_PELICAN_CEN,34.0307,-119.6967,Scorpion SMR,reference,reference,SCSR,0,2009,4,0,0,0,3,3,6,3,22,0,0,7,1,7,3,3,0,0,7,0,27,0,1,3,1,1,0,0,1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,1,34,22,43,60,4,8,28,0,15,0,0,0,0
SCI_PELICAN_CEN,34.0307,-119.6967,Scorpion SMR,reference,reference,SCSR,0,2010,4,5,0,1,3,4,3,0,19,0,0,1,3,5,3,3,0,0,5,0,22,0,1,2,2,0,2,2,0,0,2,0,0,0,0,3,3,2,3,0,0,0,3,0,12,49,10,29,73,7,2,19,0,8,4,0,0,0
SCI_PELICAN_CEN,34.0307,-119.6967,Scorpion SMR,reference,reference,SCSR,0,2011,4,0,0,1,1,7,7,0,7,0,0,7,0,7,0,11,1,0,23,0,5,0,2,2,0,0,2,3,2,0,2,0,0,0,0,0,4,0,2,0,0,0,6,0,3,48,10,39,78,8,1,12,0,0,1,0,0,0
SCI_PELICAN_CEN,34.0307,-119.6967,Scorpion SMR,reference,reference,SCSR,0,2012,4,1,1,1,6,2,3,2,3,0,0,0,3,13,2,13,0,0,3,3,7,0,2,2,0,4,3,3,0,0,1,0,0,0,0,0,12,0,3,0,2,0,1,7,3,31,18,49,63,21,4,12,0,0,0,0,0,0
SCI_PELICAN_CEN,34.0307,-119.6967,Scorpion SMR,reference,reference,SCSR,0,2014,4,0,0,7,5,16,6,0,0,2,0,0,3,8,1,10,0,0,1,0,1,0,6,3,0,1,0,3,0,0,0,0,0,0,0,3,21,0,1,0,3,0,1,1,3,22,34,41,58,11,3,29,0,0,0,0,0,0
SCI_PELICAN_CEN,34.0307,-119.6967,Scorpion SMR,reference,reference,SCSR,0,2015,4,0,3,17,13,4,3,0,1,0,0,0,17,7,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,8,1,1,0,3,0,0,0,0,62,25,13,84,7,2,7,0,0,0,0,0,0
SCI_PELICAN_CEN,34.0307,-119.6967,Scorpion SMR,reference,reference,SCSR,0,2016,4,0,1,1,13,2,1,11,8,0,0,2,8,15,4,5,0,0,0,3,1,0,3,3,1,2,1,7,0,0,1,0,0,0,0,0,7,0,1,0,1,0,0,0,1,51,15,33,71,10,19,0,0,0,0,0,0,1
SCI_PELICAN_CEN,34.0307,-119.6967,Scorpion SMR,reference,reference,SCSR,0,2017,4,0,1,3,1,2,1,0,23,0,0,0,1,25,2,11,0,0,6,0,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,2,0,32,34,34,81,8,3,8,0,0,0,0,0,1
SCI_PELICAN_CEN,34.0307,-119.6967,Scorpion SMR,reference,reference,SCSR,0,2018,4,0,0,0,5,6,0,2,18,3,0,3,1,11,2,9,0,0,7,1,0,0,10,3,0,0,1,5,0,0,0,0,0,0,0,3,5,0,0,0,6,0,0,0,0,58,31,12,100,0,0,0,0,0,0,0,0,0
SCI_PELICAN_CEN,34.0307,-119.6967,Scorpion SMR,reference,reference,SCSR,0,2019,4,0,1,2,4,9,0,1,4,0,0,2,4,23,0,8,0,0,0,11,1,0,7,5,0,0,3,0,0,0,0,0,1,0,0,1,6,0,2,0,4,0,0,0,6,32,18,44,73,12,3,13,0,0,0,0,0,2
SCI_PELICAN_CEN,34.0307,-119.6967,Scorpion SMR,reference,reference,SCSR,0,2020,4,0,0,0,0,3,0,3,8,0,0,2,0,11,4,4,0,0,16,1,0,0,19,3,0,0,0,0,0,0,0,0,1,0,4,0,9,0,0,0,7,0,3,0,2,39,20,39,88,5,2,6,0,0,0,0,0,3
SCI_PELICAN_CEN,34.0307,-119.6967,Scorpion SMR,reference,reference,SCSR,0,2021,4,0,0,0,3,2,0,0,13,0,0,0,1,13,0,2,0,0,13,21,2,0,5,3,0,0,1,0,0,0,0,0,1,0,3,1,7,0,0,0,4,0,3,1,3,53,24,19,78,6,8,9,0,1,0,0,0,0
SCI_PELICAN_E,34.0281,-119.6909,Scorpion SMR,reference,reference,SCSR,0,2000,4,0,0,7,6,4,0,3,19,0,0,1,0,14,0,5,0,0,0,1,6,0,0,2,0,0,3,0,0,0,7,5,0,0,0,1,2,0,0,0,0,0,5,0,0,38,9,54,33,38,2,1,0,0,0,0,0,0
SCI_PELICAN_E,34.0281,-119.6909,Scorpion SMR,reference,reference,SCSR,0,2002,4,0,0,0,5,3,1,0,4,0,0,0,0,28,1,8,0,0,3,0,0,0,5,5,0,0,3,0,0,0,0,2,0,0,0,11,5,0,1,0,0,0,3,3,5,16,37,42,52,30,16,2,0,0,1,0,0,0
SCI_PELICAN_E,34.0281,-119.6909,Scorpion SMR,reference,reference,SCSR,0,2003,4,0,2,0,16,4,0,0,5,1,0,2,0,15,2,8,0,0,3,0,3,0,1,2,0,2,1,0,0,0,0,7,0,0,0,12,10,0,1,0,0,0,2,0,1,2,35,62,58,19,9,15,0,0,0,0,0,0
SCI_PELICAN_E,34.0281,-119.6909,Scorpion SMR,reference,reference,SCSR,0,2004,4,0,6,1,2,8,2,3,16,8,0,3,0,10,0,8,0,0,7,1,0,0,1,3,0,0,10,2,0,0,0,0,0,0,0,1,5,0,0,0,0,0,2,0,7,23,28,43,69,16,0,15,0,0,1,0,0,0
