SITE,LATITUDE,LONGITUDE,MPAGroup,site_designation,site_status,MLPA_REGN,YEAR_MPA,year,fishtrans,fish_CPUN,fish_GNIG,fish_HRUB,fish_HSEM,fish_OCAL,fish_OYT,fish_SMYS,fish_EJAC,fish_KGB,fish_PCLA,fish_SPUL,fish_BFRE,fish_MCAL,fish_OPIC,fish_PCLAYOY,fish_HROS,fish_RTOX,fish_RVAC,fish_STRE,fish_STREYOY,fish_SATR,fish_CPUNYOY,fish_OCALYOY,fish_SCAR,fish_CPRI,fish_ELAT,fish_SCAU,fish_SCHR,fish_HROSYOY,fish_HCAR,fish_ATHE,fish_SMAR,fish_SPULYOY,fish_PFUR,fish_OYB,fish_SMYSYOY,fish_SDALYOY,fish_SMINYOY,fish_HRUBYOY,fish_BFREYOY,fish_RFYOY,fish_EJACYOY,fish_SPAUYOY,fish_SPAU,fish_AFLA,fish_CAGGYOY,fish_MCALYOY,fish_OELO,fish_HDEC,fish_PNEB,fish_SHOPYOY,fish_SSAXYOY,fish_SSEMYOY,fish_SROSYOY,fish_SMIN,fish_SAUR,fish_SMEL,fish_RNIC,fish_SPINYOY,fish_HCARYOY,fish_ELATYOY,fish_SAURYOY,fish_HDECYOY,fish_PNEBYOY,fish_SENTYOY,fish_SMARYOY,fish_PFURYOY,fish_AOCEYOY,fish_OPICYOY,fish_SNEBYOY,fish_PCALYOY,fish_CVIOYOY,fish_PCOEYOY,fish_SDIPYOY,fish_RVACYOY,fish_RTOXYOY,fish_SRUBYOY,fish_HLAGYOY,fish_HANAYOY,fish_PNOTYOY,fish_EMBIYOY
MCKENZIE_W,42.7845,-124.578,Redfish Rocks MR,reference,reference,OREGON,0,2011,12,0,0,0,0,0,0.083333,9.416667,0,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166667,0,0,2.916667,0.5,0,0,0,0,0,0,0,0,0,0,0,0.083333,2.5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
MCWAY_DC,36.1638,-121.6815,Big Creek SMR,reference,reference,CCSR,0,2003,12,0,0,0,0,2,4.25,32.58333,0,3.166667,0,0,0,0,0.583333,0,0,0.083333,0,0.083333,0,1,0,0,0.666667,0,1.666667,0,0.166667,0,0,0,0,0,0,3.083333,8.916667,0,0,0,0,0,0,1.083333,25.08333,0,0,0,0,0.416667,0,0,0,0,0,0.5,0,0.916667,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCWAY_UC,36.1666,-121.686,Big Creek SMR,reference,reference,CCSR,0,2003,12,0,0,0,0,2.25,1.5,16.33333,0,5.5,0,0.583333,0,0,1.166667,0,0,0,0,0,0,2.416667,0,0,0.416667,0,3.666667,0,1,0,0,0,0,0,0.083333,4.916667,14.41667,0,0,0,0,0,0,0.583333,0.416667,0,0,0,0.25,0.583333,0,0,0,0,0,0.166667,0,1.166667,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MILL_CREEK_DC,35.9721,-121.4912,Piedras Blancas SMR,reference,reference,CCSR,0,2003,12,0,0,0,0,0.166667,1.5,32.83333,0.5,35.75,0,0,0.25,0,0.666667,0,0,0.833333,0,0,0,1.916667,0,0,0.333333,0,3.25,0,0.416667,0,0.25,0,0,0,0,12.58333,9.083333,0,0,0,0,0,0,2.416667,0.416667,0,0,0,0.166667,0.75,0,0,0,0,0,0.166667,0,5.583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MILL_CREEK_DC,35.9721,-121.4912,Piedras Blancas SMR,reference,reference,CCSR,0,2004,12,0,0,0,0,0.416667,0.833333,5.666667,0.083333,0,0,0,0.083333,0,0.083333,0,0,0.083333,0,0,0,0.5,0,0,0.25,0,3.833333,0.166667,0.833333,0,0.083333,0,0.083333,0,0,1.166667,0.083333,0,0,0,0,0,0,0,0,0.166667,0,0,0,1.166667,0,0,0,0,0,0,0,0.083333,0.333333,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MILL_CREEK_DC,35.9721,-121.4912,Piedras Blancas SMR,reference,reference,CCSR,0,2005,12,0,0,0,0,0.166667,0.333333,6.833333,0.833333,24.25,0,0,0.166667,0,1.083333,0,0,0.166667,0,0,0,0.75,0,0,0.416667,0,5.416667,0,1.583333,0,0.166667,0,0,0,0,0,0,0,0.083333,0,0,0,0,0,0,3.5,0,0,0.166667,1.333333,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MILL_CREEK_DC,35.9721,-121.4912,Piedras Blancas SMR,reference,reference,CCSR,0,2006,12,0,0,0,0,0,0.083333,4.083333,0.25,0,0,0,0,0,0.166667,0,0,0,0,0,0,0.333333,0,0,0.083333,0,2.833333,0,0.916667,0,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333,0.583333,0,0,0,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MILL_CREEK_DC,35.9721,-121.4912,Piedras Blancas SMR,reference,reference,CCSR,0,2007,12,0,0,0,0,0.583333,0.416667,3.333333,0.083333,0.166667,0,0,0,0,0.333333,0,0,0,0,0,0,0.75,0,0,0,0,1.416667,0,0.833333,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,6.333333,0,0,0.166667,0.583333,0,0,0,0,0,0.083333,0,0.916667,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MILL_CREEK_DC,35.9721,-121.4912,Piedras Blancas SMR,reference,reference,CCSR,0,2008,12,0,0,0,0,0,0.583333,0.916667,0.333333,1.666667,0,0,0.333333,0,2.5,0,0,0,0,0,0,0.75,0,0,0.25,0,2,0.083333,1,0,0,0,0.083333,0,0,5.5,1.166667,0,0,0,0,0,0,0,0,4.5,0,0,0,0.333333,0,0,0,0,0,0.083333,0,0.166667,0.583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333,0,0,0,0,0,0,0
MILL_CREEK_UC,35.9759,-121.4935,Piedras Blancas SMR,reference,reference,CCSR,0,2003,9,0,0,0,0,2,0.111111,1,0.333333,13.33333,0,0,0.222222,0,0.111111,0,0,0.111111,0,0,0,0.777778,0,0,0,0,5,0,0,0,0.222222,1.111111,0,0,0,0.333333,0.888889,0,0.111111,0,0,0,0,7.333333,29.22222,5.555556,0,0,0,0.333333,0,0,0,0,0,0,0,0.111111,0,0,0,0,0,0,0,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MILL_CREEK_UC,35.9759,-121.4935,Piedras Blancas SMR,reference,reference,CCSR,0,2004,12,0,0,0,0,0.083333,0.5,15.91667,0.416667,0,0,0,0.25,0,0.416667,0,0,0.083333,0,0.166667,0,0.75,0,0,0.666667,0,4.333333,0.083333,0.25,0,0,0,0.083333,0,0,3.166667,2.75,0,0,0,0,0,0,0,0,17.08333,0,0,0.083333,0.916667,0,0,0,0,0,0.666667,0,1.833333,0.25,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MILL_CREEK_UC,35.9759,-121.4935,Piedras Blancas SMR,reference,reference,CCSR,0,2005,12,0,0,0,0,0.166667,0.25,9.833333,0.25,19.33333,0,0,0.083333,0,0.083333,0,0,0.083333,0,0,0,0.916667,0,0,0.416667,0,4.916667,0,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.33333,0,0,0,0.916667,0,0,0,0,0,0.083333,0,0.25,0.083333,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MILL_CREEK_UC,35.9759,-121.4935,Piedras Blancas SMR,reference,reference,CCSR,0,2006,12,0,0,0,0,0,0.25,4.333333,0.083333,0,0,0,0,0,0.25,0,0,0,0,0,0,0.583333,0,0,0.333333,0,1.916667,0,0.75,0,0,0,0.083333,0,0,0,0.166667,0,0,0,0,0,0,0,0,0.083333,0,0,0,0.333333,0,0,0,0,0,0.083333,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MILL_CREEK_UC,35.9759,-121.4935,Piedras Blancas SMR,reference,reference,CCSR,0,2007,12,0,0,0,0,0,0.166667,3.75,0.25,0,0,0,0,0,0.666667,0,0,0,0,0,0,0.583333,0,0,0.666667,0,5.083333,0,0.25,0,0.416667,0,0,0,0,0.333333,0.166667,0,0,0,0,0,0,0,0,0,0,0,0.083333,0.5,0,0,0,0,0,0.25,0,1.583333,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MILL_CREEK_UC,35.9759,-121.4935,Piedras Blancas SMR,reference,reference,CCSR,0,2008,12,0,0,0,0,0.083333,0.333333,2.166667,0.5,1.5,0,0,0,0,2.916667,0,0,0,0,0,0,0.833333,0,0,0.416667,0,2.75,0,0.583333,0,0.25,0,0,0,0,4.916667,0.583333,0,0,0,0,0,0,0.75,0,0.666667,0,0,0.166667,0.333333,0,0,0,0,0,0,0,0.333333,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA,CCSR,2007,1999,8,0,0,0,0,0.375,1.375,9.375,0.25,0.875,0,0,0,0,4.25,0,0,0,0,0,0,4.875,0,0,0.625,0,1.625,0,1,0,0,0,0.25,0,0,10.375,25,0,0,0,0,0,0,0.25,0.125,0,0,0,0,0.375,0,0,0,0,0,0,0,1.125,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA,CCSR,2007,2000,8,0,0,0,0,11.5,0.625,38.5,0.125,0.25,0,0,0.125,0,2,0,0,0,0,0,0,1.75,0,0,0.5,0,1.375,0,1.125,0,0,0,0.125,0,0,0.75,3.875,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.875,1.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA,CCSR,2007,2001,8,0,0,0,0,13.25,4.125,8.375,0,5.75,0,0,0,0,2.75,0,0,0,0,0,0,5.25,0,0,2.5,0,2.5,0,0.625,0,0,0,0,0,0,9.875,10.75,0,0,0,0,0,0,0,0,0,0,0,0.25,0.625,0,0,0,0,0,0,0,4.5,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA,CCSR,2007,2002,12,0,0,0,0,6.333333,2.166667,64.08333,0.083333,0.083333,0,0,0,0,6.166667,0,0,0,0,0,0,4.333333,0,0,2.583333,0,1.583333,0,1.75,0,0,0,0,0,0,3.166667,60.58333,0,0,0,0,0,0,0,0,0,0,0,0.166667,0.833333,0,0,0,0,0,0,0,3.25,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA,CCSR,2007,2003,12,0,0,0,0,2.666667,4,21.83333,0.166667,0.583333,0,0.083333,0,0,0.583333,0,0,0,0,0,0,1.75,0,0,0.75,0,1,0,0.166667,0,0.166667,0,0.083333,0,0,6.25,17.08333,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.083333,0,0.75,0.5,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA,CCSR,2007,2004,12,0,0,0,0,0.75,1.75,18.83333,0.166667,0,0,0,0,0,1.416667,0,0,0,0,0,0,1.833333,0,0,0.666667,0,2.333333,0,0.5,0,0.25,0,0,0,0,6.416667,5.166667,0,0,0,0,0,0,0,0,0,0,0,0.25,0.166667,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA,CCSR,2007,2005,12,0,0,0,0,1.666667,1.083333,26.08333,0.583333,0.333333,0,0,0,0,1.5,0,0,0,0,0,0,1.666667,0,0,1,0,2.75,0,0.75,0,0.416667,0,0.083333,0,0,0,0.083333,0,0.083333,0,0,0,0,0,0,0,0,0,0.166667,0.166667,0,0,0,0,0,0,0,1.666667,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA,CCSR,2007,2006,12,0,0,0,0,0.666667,0.416667,12.41667,0.25,0,0,0,0.083333,0,0.333333,0,0,0,0,0,0,0.5,0,0,0.5,0,1.916667,0,0,0,0,0,0.083333,0,0,0,0.083333,0,0,0,0,0,0,0,0.416667,5.416667,0,0,0.25,0.666667,0,0,0,0,0,0,0,0.583333,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA,CCSR,2007,2007,12,0,0,0,0,3.75,0.25,8.25,0.166667,0,0,0.083333,0,0,0.25,0,0,0,0,0,0,0.916667,0,0,0.5,0,2.416667,0,0.25,0,0.416667,0,0.25,0,0,2.25,0.083333,0,0,0,0,0,0,0.083333,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0.416667,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA,CCSR,2007,2008,12,0,0,0,0,0,0.083333,6.833333,0.166667,0,0,0,0,0,1.833333,0,0,0,0,0,0,2.083333,0,0,0.583333,0,1.5,0,1,0,0,0,0.083333,0,0,6.75,0,0,0,0,0,0,0,0,0.083333,0.083333,0,0,0.166667,0.25,0,0,0,0,0,0,0,0.416667,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA,CCSR,2007,2009,12,0,0,0,0,0,0.75,4.916667,0,2.583333,0,0,0,0,1.416667,0,0,0,0,0,0.083333,1.666667,0,0,0.333333,0,2.416667,0,0.416667,0,0,0,0,0,0,0.583333,6.916667,0,0.25,0,0,0,0,0,0,0,0,0,0.083333,0.083333,0,0,0,0,0,0.083333,0,0.583333,0.583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA,CCSR,2007,2010,12,0,0,0,0,0.916667,0.583333,23.5,0.166667,11,0.083333,0,0.666667,0,1.583333,0,0,0.083333,0,0,0,2.583333,0,0,0.25,0,2.25,0,0.083333,0,0,0,0.083333,0,0,7.416667,6.5,0,0,0,0,0,0,0,0.083333,0,0,0,0,0.25,0,0,0,0,0,0.083333,0,0.833333,1,1.666667,0,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA,CCSR,2007,2011,12,0,0,0,0,0,0.25,14.41667,0.25,0.5,0,0.083333,0,0,1.083333,0,0,0,0,0,0,1.416667,0,0,1,0,1.916667,0,0.166667,0,0,0,0.333333,0,0,1,5.583333,0,0,0,0,0,0,0,0,20.83333,0,0,0.166667,0.166667,0,0,0,0,0,0,0,0.333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA,CCSR,2007,2012,12,0,0,0,0,0,1.833333,17.25,0.083333,0.25,0,0,0,0,2.833333,0,0,0.083333,0,0,0,3.75,0,0,1.416667,0,1.416667,0,2,0,0,0,0.25,0,0,0.083333,7.166667,0,0,0,0,0,0,0,0,0.083333,0,0,0.416667,0.083333,0,0,0,0,0,0.083333,0,3.083333,0.5,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA,CCSR,2007,2013,12,0,0,0,0,0,1.416667,14.5,0.083333,0,0,0,0,0,2,0,0,0,0,0.083333,0,3.166667,0,0,1,0,2.833333,0,0,0,0,0,0.166667,0,0,24.75,86.83333,0,0,0,0,0,0,0,0.916667,0,0,0,0.166667,0.333333,0,0,0,0,0,0.083333,0,3,0.583333,0,0,0,0,0,0,1.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA,CCSR,2007,2014,12,0,0,0,0,1,2,26.58333,0.583333,0.5,0,0,0.083333,0,5.666667,0,0,0,0,0,0,1.666667,0,0,1,0,3.166667,0,0.666667,0,0.416667,0,0.083333,0,0,13.41667,37.75,0,0,0,0,0,0,4.833333,4.333333,0,0,0,0.5,0.25,0,0,0,0,0,0.083333,0,0.75,0.416667,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA,CCSR,2007,2015,12,0,0,0,0,5.5,0.583333,77.83333,0.333333,3.833333,0,0,0,0,1.416667,0,0,0,0,0.083333,0.083333,1.166667,0,0,1.416667,0,2.5,0,1.583333,0,0,0,0.166667,0,0,3.833333,11.16667,0,0,0,0,0,0,0,0,0,0,0,0.75,0.333333,0,0,0,0,0,0.333333,0,2.75,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA,CCSR,2007,2016,12,0,0,0,0,7.583333,1.5,12.75,0.5,7.166667,0,0,0.083333,0,2.166667,0,0,0,0,0.083333,0,1.333333,0,0,0.75,0,0.583333,0.083333,1.166667,0,0.166667,0,0.166667,0,0,5.916667,5.666667,0,0.25,0,0,0,0,0.083333,0,0,0,0,0.333333,0.5,0,0,0,0,0,0.083333,0,0.25,1.416667,0.416667,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA,CCSR,2007,2017,12,0.083333,0,0,0,5.416667,1,12.08333,0.166667,1.833333,0,0.083333,0,0,3.5,0,0,0,0,0,0,0.166667,0,0,1,0,0.5,0,0.5,0,0,0,0,0,0,2.75,6.416667,0,0,0,0,0,0,0,0,0.083333,0,0,0.083333,0.25,0,0,0,0,0,0.083333,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA,CCSR,2007,2018,12,0,0,0,0,0.5,0.666667,8.666667,0,0.5,0,0,0,0,3.916667,0,0,0,0,0.083333,0,1.083333,0,0,0.833333,0,2.25,0.083333,0.083333,0,0,0,0,0,0,1.916667,11.66667,0,0,0,0,0,0,0,0,0,0,0,0.083333,0.25,0,0,0,0,0.083333,0.083333,0,0.083333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA,CCSR,2007,2019,12,0.5,0,0,0,0,1,12.66667,0,0,0,0,0,0,1.083333,0,0,0,0,0,0,0.166667,0,0,1.166667,0,1.666667,0,0.166667,0,0,0,0,0,0,0.083333,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,0.166667,0,0,1.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA,CCSR,2007,2020,12,0.25,0,0,0,5.25,0.916667,16.33333,0.25,0.583333,0,0,0.416667,0,1.25,0,0,0,0,0,0,0.75,0,0,0.666667,0,3.25,0.083333,0.666667,0,0.166667,0,0.083333,0,0,1.083333,41.08333,0,0.083333,0,0,0,0,0,0,0,0,0,0.083333,0.083333,0,0,0,0,0,0.083333,0,0.166667,1.583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA,CCSR,2007,2021,12,0,0,0,0,0.75,0.5,11.41667,0.083333,0,0,0,0,0,2.583333,0,0,0,0,0.083333,0,0.5,0,0,0.916667,0,1,0,0.416667,0,0,0,0.083333,0,0,2.5,18.75,0,0,0,0,0,0,0,0,0,0,0,0.166667,0.166667,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA,CCSR,2007,2022,12,0,0,0,0,0,1.083333,13.58333,1.75,0.166667,0,0,0,0,2.25,0,0,0,0,0.166667,0,0.5,0,0,1,0,0.916667,0.166667,1,0,0,0,0,0,0,2.333333,17.25,0,0,0,0,0,0,0.166667,0.083333,0,0,0,0.166667,0.166667,0,0,0,0,0,0.083333,0,0.333333,1.583333,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA,CCSR,2007,1999,8,0,0,0,0,7.375,0.625,1.125,0.25,0.875,0,0,0.125,0,2.75,0,0,0,0,0,0,5.125,0,0,0.125,0,2.625,0,1.25,0,0,0,0,0,0,16.5,4.375,0,0.125,0,0,0,0,0.5,0,0.25,0,0,0,0.125,0,0,0,0,0,0.125,0,0.75,2.625,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA,CCSR,2007,2000,8,0,0,0,0,9.25,0.625,22.625,0.25,0.25,0,0,0,0,0.75,0,0,0,0,0,0,2.125,0,0,0.5,0,2,0,0.125,0,0,0,0.125,0,0,0.25,5.25,0,0,0,0,0,0,0,0,33.875,0,0,0.125,0.375,0,0,0,0,0,0.125,0,0.125,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA,CCSR,2007,2001,8,0,0,0,0,12.5,1.375,4.25,0.5,1.625,0,0,0.25,0,3.125,0,0,0,0,0,0,2.25,0,0,0.625,0,2,0,0.25,0,0.25,0,0.25,0,0,8.875,28.875,0,0,0,0,0,0,0,0,0,0,0,0.125,0.25,0,0,0,0,0,0,0,0.625,1.25,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA,CCSR,2007,2002,12,0,0,0,0,7.083333,1.083333,15,0.333333,5.333333,0,0,0,0,6.416667,0,0,0,0,0,0,3.583333,0,0,0.583333,0,2.916667,0,1.916667,0,0.083333,0,0.166667,0,0,20.5,50.08333,0,0,0,0,0,0,0,0,0,0,0,0.083333,0.833333,0,0,0,0,0,0.083333,0,1.666667,2.333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA,CCSR,2007,2003,12,0,0,0,0,0,0.25,3.666667,0,4.416667,0,0,0,0,0.416667,0,0,0,0,0,0,0.666667,0,0,0.166667,0,0.416667,0,0.166667,0,0,0,0.166667,0,0,8.916667,5.333333,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.166667,0,0.666667,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA,CCSR,2007,2004,12,0,0,0,0,0,3,5.583333,0.083333,0,0,0.083333,0.166667,0,0.5,0,0,0,0,0,0,3.166667,0,0,0.083333,0,1.5,0,0.083333,0,0,0,0,0,0,5.833333,8.416667,0,0,0,0,0,0,0,0,0.166667,0,0,0,0.75,0,0,0,0,0,0.083333,0,0.25,0.166667,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA,CCSR,2007,2005,12,0,0,0,0,1.083333,0.333333,11.16667,0.166667,1.583333,0,0,0,0,0.5,0,0,0,0,0,0,2,0,0,0.166667,0,2.166667,0,0.25,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.416667,0,0,0.333333,0.583333,0,0,0,0,0,0,0,1.416667,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA,CCSR,2007,2006,12,0,0,0,0,2.25,0.083333,7.25,0.166667,0.166667,0,0,0.333333,0,0.583333,0,0,0,0,0,0,2.583333,0,0,0.333333,0,2.416667,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416667,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA,CCSR,2007,2007,12,0,0,0,0,19.08333,0.25,6.166667,0.166667,0,0,0,0.166667,0,0.666667,0,0,0,0,0,0,1.833333,0,0,0.5,0,1.666667,0,0.166667,0,0.333333,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,18.33333,0,0,0.083333,0.583333,0,0,0,0,0,0,0,0.916667,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA,CCSR,2007,2008,12,0,0,0,0,2.166667,0.083333,2.166667,0,0.166667,0,0,0,0,1.583333,0,0,0,0,0,0,1.833333,0,0,0.416667,0,1.583333,0.083333,0.583333,0,0,0,0.166667,0,0,2.25,0,0,0,0,0,0,0,0,0,5.75,0,0,0,0.333333,0,0,0,0,0,0,0,0.25,0.5,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA,CCSR,2007,2009,12,0,0,0,0,0.25,0.166667,1.666667,0.083333,10.33333,0,0,0,0,0.5,0,0,0,0,0,0,2,0,0,0.25,0,2,0.083333,0.166667,0,0,0,0,0,0,1.416667,3.416667,0,1.166667,0,0,0,0,0,0,0.083333,0,0,0.083333,0.75,0,0,0,0,0,0.083333,0,1,0.666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
